username, created_at, lng, lat, text
ChesthairMorris, Tue Apr 21 14:32:11 +0000 2020, -74.012066, 40.888461, @_ohitsAlycia @TallSheemz Oh I can’t wait to see the condition that they return them laptops in lol.. They gonna ch… https://t.co/aRwfw2dDcm
Arcy_xoxo, Tue Apr 21 14:32:11 +0000 2020, -111.051862, 32.133727, But wait..  I thought the country was ready to reopen?! The ball continuously bouncing all over the damn place!
tatianaamour3, Tue Apr 21 14:32:11 +0000 2020, -118.411907, 34.020789, @PUREnPerfect_ That’s my baby she’s a sweetheart 😊
Mikesha91201579, Tue Apr 21 14:32:11 +0000 2020, -117.603783, 34.045158, https://t.co/YLfOVfeKP6
mralexlagos, Tue Apr 21 14:32:11 +0000 2020, -86.791549, 36.200008, @herrmanndigital https://t.co/3ycjCry4Rd
redhead_KeyDe, Tue Apr 21 14:32:11 +0000 2020, -88.161555, 30.683649, @JeffreeStar Good Morning Mjs mamasss!!
wandaeichler, Tue Apr 21 14:32:11 +0000 2020, -110.970800, 32.219000, Cactus rose, from my neighborhood walks. #springinarizona #stayhomestatsafe @ Tucson, Arizona https://t.co/msRHMQOUaG
xmiltonmania, Tue Apr 21 14:32:11 +0000 2020, -73.948775, 40.655138, @_mumbling_ Exactly. The first hour or so of my day is so critical.
chaarese, Tue Apr 21 14:32:12 +0000 2020, -75.123671, 39.815139, closed mouths don’t get fed
GSawision, Tue Apr 21 14:32:12 +0000 2020, -79.272570, 43.629311, @newscientist @CCriadoPerez Those damn testicles!
LifeofFitz, Tue Apr 21 14:32:12 +0000 2020, -96.574593, 39.209929, Since no decision is near on football itself, nothing has been laid out about tickets.
SeeAllEvil, Tue Apr 21 14:32:12 +0000 2020, -111.547029, 39.499762, Is there a test to identify stupidity? https://t.co/wO3gJkPjwE
brooksea8, Tue Apr 21 14:32:12 +0000 2020, -86.270540, 45.001180, @AmyTrask @MikeZimmersEars Ur welcome
smittyoutdaeast, Tue Apr 21 14:32:12 +0000 2020, -90.011008, 29.982601, @evrybdylvsDrica On Bundy
x_VintageBesos, Tue Apr 21 14:32:12 +0000 2020, -86.142922, 39.779562, The outfits??? Hideous.
ShesForeverKi, Tue Apr 21 14:32:12 +0000 2020, -84.266174, 30.476216, This is the wrong document You need to go to the statutes
suzpromoz, Tue Apr 21 14:32:12 +0000 2020, -104.865413, 39.610623, My happy place!
Jerome_UZ, Tue Apr 21 14:32:12 +0000 2020, -122.435979, 37.770657, @g_bonfiglio @checktheroads @Cloudflare Only when we can afford it.
R_Martinez121, Tue Apr 21 14:32:12 +0000 2020, -81.367773, 28.501678, Someone has been trying to hack my Twitter for 2 days in a row now lol
ChantaleBerger3, Tue Apr 21 14:32:12 +0000 2020, -75.800141, 45.248791, @cbernardi I’ve had my cry for the week now ♥️
fuccitsbriley, Tue Apr 21 14:32:12 +0000 2020, -100.076888, 31.168893, this is travis when he gets drunk and is around black people then they all yell at him
twjosu, Tue Apr 21 14:32:12 +0000 2020, -89.266508, 39.739300, @redsteeze The difference is they are remarkably bad at it.
xBOATSx, Tue Apr 21 14:32:13 +0000 2020, -76.069946, 36.802541, @Dilpickle1 @GFuelEnergy Yeah I can let you know next week
RoryLittle, Tue Apr 21 14:32:13 +0000 2020, -77.101999, 38.880845, @danepps I agree with the view that Apodaca was not really a “precedent” to which state decisis should strongly app… https://t.co/huVdQ6NtLL
T2Apodcast, Tue Apr 21 14:32:13 +0000 2020, -118.244500, 34.056400, [Save the Date]: Tomorrow! Wednesday @ 12:15 pm PST... T2A hosts @TrizzInc + @lainflight are going live! We’ll be c… https://t.co/dONeQMWbea
cherspringsteen, Tue Apr 21 14:32:13 +0000 2020, -105.550890, 38.997936, @SpringNuts_ @springsteen Tenth Avenue Freeze-Out. Heard it for the first time on KFMQ while going to college in Li… https://t.co/xu2Qwe57ml
McCorkleForCO, Tue Apr 21 14:32:13 +0000 2020, -104.811738, 39.534950, The truth is that O&amp;G have always been a finite resource &amp; a historical volatile unstable market. O&amp;G are tanking &amp;… https://t.co/OMDdpk5aqt
_bvbyboy, Tue Apr 21 14:32:13 +0000 2020, -112.124676, 33.552863, I feel like I’ve been needing my friend there for me but managed to get myself together on my own
MsDuhMeanor, Tue Apr 21 14:32:13 +0000 2020, -76.634125, 39.185639, @RJM53179 @JeffreyGuterman @realDonaldTrump @nytimes You're right here with them.
HeartPine, Tue Apr 21 14:32:13 +0000 2020, -77.451795, 37.502968, Milling wide rustic hickory flooring #etmoore #rva #madelocal @ E. T. Moore Manufacturing, Inc. https://t.co/oh6eMdM1eT
TiaraMinae, Tue Apr 21 14:32:13 +0000 2020, -77.014398, 38.898603, im just ready for college atp🥱
jonathanparham, Tue Apr 21 14:32:13 +0000 2020, -90.086900, 29.941400, Well this place was closed a few weeks ago and a customer today mentioned that only yesterday saw a closed sign on… https://t.co/s8oRGXTImZ
Stogey3Mind, Tue Apr 21 14:32:13 +0000 2020, -70.863015, 42.851272, @TheKuhnerReport No keep the kids home.  This virtual schooling with mom,or dad watching over the kids is the best… https://t.co/vsJJaZasTO
Joey_Taranto, Tue Apr 21 14:32:14 +0000 2020, -73.968542, 40.780709, Seriously @gloriagaynor? Also what are you thinking @newsboys? Barf.
